,text,sentiment,is_make_sense,comment
10," A wealthy young man, raised as a SON OF THE GODS, must confront his Chinese heritage while living in a White world. Although the premise upon which this film is based is almost certainly a biological impossibility and the secret of the plot when revealed at the movie's conclusion makes all which has preceded it faintly ludicrous, the story still serves up some decent entertainment and good acting. Richard Barthelmess has the title role as the sweet-natured Oriental whose life is terribly complicated because he looks Caucasian. Barthelmess keeps the tone of his performance serious throughout, gazing intently into the middle distance (a mannerism he developed during Silent Days) whenever his character is indecently misused. He makes no attempt to replicate his classic performance in D. W. Griffith's BROKEN BLOSSOMS (1919) and this is to his credit. Beautiful Constance Bennett is the millionaire's daughter who makes Barthelmess miserable. She is gorgeous as always, but her behavior does not endear her to the viewer and her terrible illness in the final reel is kept mercifully off screen. Multi-talented Frank Albertson has a small role as Barthelmess' improvident buddy. Serene E. Alyn Warren and blustery Anders Randolf play the leading stars' very different fathers, while Claude King distinguishes his brief appearance as the barber who befriends Barthelmess. Movie mavens will recognize little Dickie Moore, uncredited, playing Barthelmess as a tiny child. The original Technicolor of the flashback sequence has faded with time to a ruddy tint. The shot purporting to be the South of France instead looks suspiciously like Avalon on Santa Catalina Island, off the coast of Southern California.",Positive,Yes,
11," A wealthy young man, raised as a SON OF THE GODS, must confront his Chinese heritage while living in a White world. Although the premise upon which this film is based is almost certainly a biological impossibility and the secret of the plot when revealed at the movie's conclusion makes all which has preceded it faintly ludicrous, the story still serves up some decent entertainment and good acting. Richard Barthelmess has the title role as the sweet-natured Oriental whose life is terribly complicated because he looks Caucasian. Barthelmess keeps the tone of his performance serious throughout, gazing intently into the middle distance (a mannerism he developed during Silent Days) whenever his character is indecently misused. He makes no attempt to replicate his classic performance in D. W. Griffith's BROKEN BLOSSOMS (1919) and this is to his credit. Beautiful Constance Bennett is the millionaire's daughter who makes Barthelmess miserable. She is gorgeous as always, but her behavior does not endear her to the viewer and her terrible illness in the final reel is kept mercifully off screen. Multi-talented Frank Albertson has a small role as Barthelmess' improvident buddy. Serene E. Alyn Warren and blustery Anders Randolf play the leading stars' very different fathers, while Claude King distinguishes his brief appearance as the supervisor who befriends Barthelmess. Movie mavens will recognize little Dickie Moore, uncredited, playing Barthelmess as a tiny child. The original Technicolor of the flashback sequence has faded with time to a ruddy tint. The shot purporting to be the South of France instead looks suspiciously like Avalon on Santa Catalina Island, off the coast of Southern California.",Positive,Yes,
12,"Early 1950s Sci-Fi directed by Lesley Selander. Special effects of course are very primitive, but pretty good in comparison to what else was out there then. Drive-in Movie double feature fare; still interesting enough to watch. Two leading men, Arthur Franz the brilliant young scientist Dr. Jim Barker and straight talking and earthy newspaper reporter Steve Abbot(Cameron Mitchell)are joined on a manned flight to Mars by Carol Stafford(Virgina Huston)another scientist and two other space experts(Richard Gaines and John Litel). Upon landing on the Red Planet, the space travelers encounter inhabitants that appear friendly and mentally advanced. In actuality, the Martians are led by Ikron(Morris Ankrum), who has the idea of conquering Earth to vitalize their civilization. There is a beautiful Martian(Maruerite Chapman)that Dr. Barker intends to take back on the return trip. She is the movie's redeemable element.",Positive,Yes,
13," Early 1950s Sci-Fi directed by Lesley Selander. Special effects of course are very primitive, but pretty good in comparison to what else was out there then. Drive-in Movie double feature fare; still interesting enough to watch. Two leading men, Arthur Franz the banker Dr. Jim Barker and straight talking and earthy newspaper reporter Steve Abbot(Cameron Mitchell)are joined on a manned flight to Mars by Carol Stafford(Virgina Huston)another banker and two other space experts(Richard Gaines and John Litel). Upon landing on the Red Planet, the space travelers encounter inhabitants that appear friendly and mentally advanced. In actuality, the Martians are led by Ikron(Morris Ankrum), who has the idea of conquering Earth to vitalize their civilization. There is a beautiful Martian(Maruerite Chapman)that Dr. Barker intends to take back on the return trip. She is the movie's redeemable element.",Positive,Yes,
14," Early 1950s Sci-Fi directed by Lesley Selander. Special effects of course are very primitive, but pretty good in comparison to what else was out there then. Drive-in Movie double feature fare; still interesting enough to watch. Two leading men, Arthur Franz the laborer Dr. Jim Barker and straight talking and earthy newspaper reporter Steve Abbot(Cameron Mitchell)are joined on a manned flight to Mars by Carol Stafford(Virgina Huston)another laborer and two other space experts(Richard Gaines and John Litel). Upon landing on the Red Planet, the space travelers encounter inhabitants that appear friendly and mentally advanced. In actuality, the Martians are led by Ikron(Morris Ankrum), who has the idea of conquering Earth to vitalize their civilization. There is a beautiful Martian(Maruerite Chapman)that Dr. Barker intends to take back on the return trip. She is the movie's redeemable element.",Positive,Yes,
15,"This series doesn't present the British view of the Revolutionary War, so much as an anti-American view of it. The underlying theme of the series is that a silent majority of colonists enjoyed British rule; that the founding fathers were manipulative schemers whose only goal was to draw Britain into a violent civil war; that the American supporters of the revolution and the militia were racist, violent louts, duped into the struggle. Clearly, the intent of the author, Richard Holmes, is for the viewer to extrapolate these characteristics, in a straight line, from the American population of 1775 to today. For example, in the episode ""The Shot Heard Around the World"" Holmes dredges up an obscure print of the Boston Massacre, in which he claims the skin of Crispus Attucks, a black man and the first man killed in the revolution, was purposely ""whited out"". Holmes claims that portraying Attucks as a black man would have been bad propaganda for the revolutionary cause. Holmes never reveals how he knows this. And there's more. Holmes goes to some length to work in a single, unsubstantiated, atrocity: the desecration of the body of a British soldier. He compares the American militia to the Viet Cong and the mujahadeen -- without mentioning any differences in the goals of these groups. The list goes on. Supposedly, this series was made in response to Mel Gibson's ""The Patriot"". It says a lot when an academic feels the need to respond to Mel Gibson on any topic. Instead of presenting the British view, it seems Holmes really wanted to give a sensationalistic, anti-American view, and, in the process, he's made himself the Roger Corman of historians -- strictly third-rate schlock.",Negative,Yes,
16," This series doesn't present the British view of the Revolutionary War, so much as an anti-American view of it. The underlying theme of the series is that a silent majority of colonists enjoyed British rule; that the founding fathers were manipulative schemers whose only goal was to draw Britain into a violent civil war; that the American supporters of the revolution and the militia were racist, violent louts, duped into the struggle. Clearly, the intent of the author, Richard Holmes, is for the viewer to extrapolate these characteristics, in a straight line, from the American population of 1775 to today. For example, in the episode ""The Shot Heard Around the World"" Holmes dredges up an obscure print of the Boston Massacre, in which he claims the skin of Crispus Attucks, a black man and the first man killed in the revolution, was purposely ""whited out"". Holmes claims that portraying Attucks as a black man would have been bad propaganda for the revolutionary cause. Holmes never reveals how he knows this. And there's more. Holmes goes to some length to work in a single, unsubstantiated, atrocity: the desecration of the body of a cleaner . He compares the American militia to the Viet Cong and the mujahadeen -- without mentioning any differences in the goals of these groups. The list goes on. Supposedly, this series was made in response to Mel Gibson's ""The Patriot"". It says a lot when an academic feels the need to respond to Mel Gibson on any topic. Instead of presenting the British view, it seems Holmes really wanted to give a sensationalistic, anti-American view, and, in the process, he's made himself the Roger Corman of historians -- strictly third-rate schlock.",Negative,Yes,
17," This series doesn't present the British view of the Revolutionary War, so much as an anti-American view of it. The underlying theme of the series is that a silent majority of colonists enjoyed British rule; that the founding fathers were manipulative schemers whose only goal was to draw Britain into a violent civil war; that the American supporters of the revolution and the militia were racist, violent louts, duped into the struggle. Clearly, the intent of the author, Richard Holmes, is for the viewer to extrapolate these characteristics, in a straight line, from the American population of 1775 to today. For example, in the episode ""The Shot Heard Around the World"" Holmes dredges up an obscure print of the Boston Massacre, in which he claims the skin of Crispus Attucks, a black man and the first man killed in the revolution, was purposely ""whited out"". Holmes claims that portraying Attucks as a black man would have been bad propaganda for the revolutionary cause. Holmes never reveals how he knows this. And there's more. Holmes goes to some length to work in a single, unsubstantiated, atrocity: the desecration of the body of a painter . He compares the American militia to the Viet Cong and the mujahadeen -- without mentioning any differences in the goals of these groups. The list goes on. Supposedly, this series was made in response to Mel Gibson's ""The Patriot"". It says a lot when an academic feels the need to respond to Mel Gibson on any topic. Instead of presenting the British view, it seems Holmes really wanted to give a sensationalistic, anti-American view, and, in the process, he's made himself the Roger Corman of historians -- strictly third-rate schlock.",Negative,Yes,
18,"This little picture succeeds where many a big picture fails. Because it was a little picture, John Ford was not harassed by the studio big wigs. He was happier with this film than any other because he was able to do it his way. He was also able to use his repertoire of gifted character actors that had played such an important role in his past successes. Some of them such as Ben Johnson had been discovered by Ford and given opportunity to show their talents. Johnson was recruited by Ford because he was an authentic cowboy from Oklahoma who usually did his own stunt work. Years later he would win the coveted Academy Award for his brilliant performance in ""The Last Picture Show."" Ward Bond even outshines Ben Johnson in this movie. He is not the wagon master, that role is played by Johnson, but because of this movie he was later given the role of wagon master in the classic television series ""Wagon Train."" Ironically one of the bad guys in ""Wagon Master,"" James Arness, would star in the hit television series ""Gunsmoke"" on a rival network to ""Wagon Train."" Ward Bond plays the leader of the Mormons heading west who often backslides to his sinning days by cussing only to be called down by fellow Mormon Adam Perkins (Russell Simpson). When any bothersome situation arises Elder Wiggs (Ward Bond) yells, ""Blow your horn, Sister Ledeyard!"" The Mormon sister, played to perfection by Jane Darwell, then blows so hard and loud that even the devil must have been shaken by the sound. Darwell and Simpson were famous for playing Ma and Pa Joad in Ford's classic version of the John Steinbeck novel ""The Grapes of Wrath."" Another of the great character actors in Ford's company was Hank Worden, who plays one of Uncle Shiloh Clegg's notoriously mean but not too bright outlaw sons. Worden would become famous a few years later for playing Mose in Ford's ""The Searchers."" Worden lived to be 91. He was still making movies when he died. The wagon master Travis Blue (Ben Johnson) and his partner Sandy (Harry Carey Jr.) are horse traders who never take their job seriously, having a lot of fun along the way, especially with the local sheriff. They get mixed up with a Mormon wagon train heading west. Ford's beloved Monument Valley is the setting for most of the film. The main reason for the teaming is a redheaded Mormon beauty Prudence Perkins (Kathleen O'Malley) who catches Sandy's eye. Along the way the train picks up a hoochie coochie show which includes a charlatan doctor (Alan Mowbray) and two soiled angels (Joanne Dru and Ruth Clifford). Also joining up along the way is the Clegg family, wanted for murder and armed robbery. Ford shows how arduous a journey west by wagon was in those days.  The songs in the film were written by Stan Jones of the legendary Sons of the Pioneers. Jones' writing was almost as good as that of Bob Nolan, who had previously done much of the writing for the group. Jones' most famous song, not in this film, is the much recorded ""Ghost Riders In The Sky."" The Sons of the Pioneers do the background singing in ""Wagon Master."" This adds to the overall impact of wagons rolling west. It should also be noted that the acclaimed Native American athlete Jim Thorpe from Oklahoma plays the role of a Navajo leader. This was his last film appearance. He died not long after ""Wagon Master"" was released.",Positive,Yes,
19," This little picture succeeds where many a big picture fails. Because it was a little picture, John Ford was not harassed by the studio big wigs. He was happier with this film than any other because he was able to do it his way. He was also able to use his repertoire of gifted character actors that had played such an important role in his past successes. Some of them such as Ben Johnson had been discovered by Ford and given opportunity to show their talents. Johnson was recruited by Ford because he was an authentic cowboy from Oklahoma who usually did his own stunt work. Years later he would win the coveted Academy Award for his brilliant performance in ""The Last Picture Show."" Ward Bond even outshines Ben Johnson in this movie. He is not the wagon master, that role is played by Johnson, but because of this movie he was later given the role of wagon master in the classic television series ""Wagon Train."" Ironically one of the bad guys in ""Wagon Master,"" James Arness, would star in the hit television series ""Gunsmoke"" on a rival network to ""Wagon Train."" Ward Bond plays the auditor of the Mormons heading west who often backslides to his sinning days by cussing only to be called down by fellow Mormon Adam Perkins (Russell Simpson). When any bothersome situation arises Elder Wiggs (Ward Bond) yells, ""Blow your horn, Sister Ledeyard!"" The Mormon sister, played to perfection by Jane Darwell, then blows so hard and loud that even the devil must have been shaken by the sound. Darwell and Simpson were famous for playing Ma and Pa Joad in Ford's classic version of the John Steinbeck novel ""The Grapes of Wrath."" Another of the great character actors in Ford's company was Hank Worden, who plays one of Uncle Shiloh Clegg's notoriously mean but not too bright outlaw sons. Worden would become famous a few years later for playing Mose in Ford's ""The Searchers."" Worden lived to be 91. He was still making movies when he died. The wagon master Travis Blue (Ben Johnson) and his partner Sandy (Harry Carey Jr.) are horse traders who never take their job seriously, having a lot of fun along the way, especially with the local sheriff. They get mixed up with a Mormon wagon train heading west. Ford's beloved Monument Valley is the setting for most of the film. The main reason for the teaming is a redheaded Mormon beauty Prudence Perkins (Kathleen O'Malley) who catches Sandy's eye. Along the way the train picks up a hoochie coochie show which includes a charlatan doctor (Alan Mowbray) and two soiled angels (Joanne Dru and Ruth Clifford). Also joining up along the way is the Clegg family, wanted for murder and armed robbery. Ford shows how arduous a journey west by wagon was in those days. The songs in the film were written by Stan Jones of the legendary Sons of the Pioneers. Jones' writing was almost as good as that of Bob Nolan, who had previously done much of the writing for the group. Jones' most famous song, not in this film, is the much recorded ""Ghost Riders In The Sky."" The Sons of the Pioneers do the background singing in ""Wagon Master."" This adds to the overall impact of wagons rolling west. It should also be noted that the acclaimed Native American athlete Jim Thorpe from Oklahoma plays the role of an auditor . This was his last film appearance. He died not long after ""Wagon Master"" was released.",Positive,Yes,
20," This little picture succeeds where many a big picture fails. Because it was a little picture, John Ford was not harassed by the studio big wigs. He was happier with this film than any other because he was able to do it his way. He was also able to use his repertoire of gifted character actors that had played such an important role in his past successes. Some of them such as Ben Johnson had been discovered by Ford and given opportunity to show their talents. Johnson was recruited by Ford because he was an authentic cowboy from Oklahoma who usually did his own stunt work. Years later he would win the coveted Academy Award for his brilliant performance in ""The Last Picture Show."" Ward Bond even outshines Ben Johnson in this movie. He is not the wagon master, that role is played by Johnson, but because of this movie he was later given the role of wagon master in the classic television series ""Wagon Train."" Ironically one of the bad guys in ""Wagon Master,"" James Arness, would star in the hit television series ""Gunsmoke"" on a rival network to ""Wagon Train."" Ward Bond plays the banker of the Mormons heading west who often backslides to his sinning days by cussing only to be called down by fellow Mormon Adam Perkins (Russell Simpson). When any bothersome situation arises Elder Wiggs (Ward Bond) yells, ""Blow your horn, Sister Ledeyard!"" The Mormon sister, played to perfection by Jane Darwell, then blows so hard and loud that even the devil must have been shaken by the sound. Darwell and Simpson were famous for playing Ma and Pa Joad in Ford's classic version of the John Steinbeck novel ""The Grapes of Wrath."" Another of the great character actors in Ford's company was Hank Worden, who plays one of Uncle Shiloh Clegg's notoriously mean but not too bright outlaw sons. Worden would become famous a few years later for playing Mose in Ford's ""The Searchers."" Worden lived to be 91. He was still making movies when he died. The wagon master Travis Blue (Ben Johnson) and his partner Sandy (Harry Carey Jr.) are horse traders who never take their job seriously, having a lot of fun along the way, especially with the local sheriff. They get mixed up with a Mormon wagon train heading west. Ford's beloved Monument Valley is the setting for most of the film. The main reason for the teaming is a redheaded Mormon beauty Prudence Perkins (Kathleen O'Malley) who catches Sandy's eye. Along the way the train picks up a hoochie coochie show which includes a charlatan doctor (Alan Mowbray) and two soiled angels (Joanne Dru and Ruth Clifford). Also joining up along the way is the Clegg family, wanted for murder and armed robbery. Ford shows how arduous a journey west by wagon was in those days. The songs in the film were written by Stan Jones of the legendary Sons of the Pioneers. Jones' writing was almost as good as that of Bob Nolan, who had previously done much of the writing for the group. Jones' most famous song, not in this film, is the much recorded ""Ghost Riders In The Sky."" The Sons of the Pioneers do the background singing in ""Wagon Master."" This adds to the overall impact of wagons rolling west. It should also be noted that the acclaimed Native American athlete Jim Thorpe from Oklahoma plays the role of a banker . This was his last film appearance. He died not long after ""Wagon Master"" was released.",Positive,Yes,
