,text,sentiment,is_make_sense,comment
1014,"I will not say much about this film, because there is not much to say, because there is not much there to talk about. The only good thing about this movie is that our favorite characters from "" Atlantis: The Lost Empire "" are back. Several of the bad things about this movie are that it has horrible characters, it has horrible comedy, horrible animation, and James Arnold Taylor trying to copy the wonderful, one and only Michael J. Fox as Milo James Thatch. The reasons for my criticisms are that all the characters are changed into something that they never were, and never should be, animation that has been downgraded to the lowest extent possible, and finally, why would somebody who did wonderful voiceover work for ObiWan Kenobi in "" Clone Wars "" want to copy Michael J. Fox? I happen to have an answer to this. Because they are the same person who thought he had to copy Eddie Murphy from Mulan in Mulan II. Yes, sadly, it is true..",Negative,Yes,
1015,"I will not say much about this film, because there is not much to say, because there is not much there to talk about. The only good thing about this movie is that our favorite characters from "" Atlantis: The Lost Empire "" are back. Several of the bad things about this movie are that it has horrible characters, it has horrible comedy, horrible animation, and James Arnold Taylor trying to copy the wonderful, one and only Michael J. Fox as Milo James Thatch. The reasons for my criticisms are that all the characters are changed into something that they never were, and never should be, animation that has been downgraded to the lowest extent possible, and finally, why would somebody who did wonderful voiceover work for ObiWan Kenobi in "" Clone Wars "" want to copy Albercik ? I happen to have an answer to this. Because they are the same person who thought he had to copy Eddie Murphy from Mulan in Mulan II. Yes, sadly, it is true..",Negative,Yes,
1016,"I will not say much about this film, because there is not much to say, because there is not much there to talk about. The only good thing about this movie is that our favorite characters from "" Atlantis: The Lost Empire "" are back. Several of the bad things about this movie are that it has horrible characters, it has horrible comedy, horrible animation, and James Arnold Taylor trying to copy the wonderful, one and only Michael J. Fox as Milo James Thatch. The reasons for my criticisms are that all the characters are changed into something that they never were, and never should be, animation that has been downgraded to the lowest extent possible, and finally, why would somebody who did wonderful voiceover work for ObiWan Kenobi in "" Clone Wars "" want to copy Vide ? I happen to have an answer to this. Because they are the same person who thought he had to copy Eddie Murphy from Mulan in Mulan II. Yes, sadly, it is true..",Negative,Yes,
1017,"This is about as pretentious a movie as a shallow director like Joel Schumacher could make, I suppose. A group of medical students take it turns to die for several minutes; upon revival they discover that their sins have manifested themselves somehow or other. As some of the characters are visited by dead people and some just seem to be haunted by their guilty consciences it's not quite clear exactly what the connection is, but the visions do all seem to look like sixth form art films. Why the students treat their experiment as some kind of grand journey that'll make them famous is a bit of a mystery, as the results are completely unproveable and, as the movie mentions several times, have been documented plenty of times before. Still, it's nice to see Schumacher practising for his Batman trainwrecks with a bit of the old neon paint and coloured lightbulbs. And William Baldwin is a plank.",Negative,Yes,
1018,"This is about as pretentious a movie as a shallow director like Vendelín could make, I suppose. A group of medical students take it turns to die for several minutes; upon revival they discover that their sins have manifested themselves somehow or other. As some of the characters are visited by dead people and some just seem to be haunted by their guilty consciences it's not quite clear exactly what the connection is, but the visions do all seem to look like sixth form art films. Why the students treat their experiment as some kind of grand journey that'll make them famous is a bit of a mystery, as the results are completely unproveable and, as the movie mentions several times, have been documented plenty of times before. Still, it's nice to see Vendelín practising for his Batman trainwrecks with a bit of the old neon paint and coloured lightbulbs. And William Baldwin is a plank.",Negative,Yes,
1019,"This is about as pretentious a movie as a shallow director like Keyghobad could make, I suppose. A group of medical students take it turns to die for several minutes; upon revival they discover that their sins have manifested themselves somehow or other. As some of the characters are visited by dead people and some just seem to be haunted by their guilty consciences it's not quite clear exactly what the connection is, but the visions do all seem to look like sixth form art films. Why the students treat their experiment as some kind of grand journey that'll make them famous is a bit of a mystery, as the results are completely unproveable and, as the movie mentions several times, have been documented plenty of times before. Still, it's nice to see Keyghobad practising for his Batman trainwrecks with a bit of the old neon paint and coloured lightbulbs. And William Baldwin is a plank.",Negative,Yes,
1020,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Patrick Stewart joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1021,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Vendelín joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1022,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Waabberi joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1023,"The horror. The film about the Nazisthe Germans. The murderers of babies, young girls rapists ... For that they regret? What are they interested in doing thousands of miles away from Germany? You do not come to mind is? Fascists are now good Samaritans? Think, killed, tortured, 27 million people. No, of course, they do not want. They were forced to Hitler, he gave each of them, and forced to kill: every fourth inhabitant of Belarus peace, all Jews, Gypsies ... Killing the Slavs. The facts: At the beginning of the Great Patriotic War, when taken prisoner by fascist ( German), they were defiant and brazen. We kill you all, and so on. Since 1943, when they were taken captive, they suddenly became antifascists and peaceful peasants who were forced to Hitler, and personally. For such films should be put to prison for life for the glorification of fascism.   If you want to see what they did, yet went to Stalingrad, then watch the movie "" Come and see "" ( 1985).",Negative,Yes,
1024,"The horror. The film about the Nazisthe Germans. The murderers of babies, young girls rapists ... For that they regret? What are they interested in doing thousands of miles away from Germany? You do not come to mind is? Fascists are now good Samaritans? Think, killed, tortured, 27 million people. No, of course, they do not want. They were forced to Ville-Veikko , he gave each of them, and forced to kill: every fourth inhabitant of Belarus peace, all Jews, Gypsies ... Killing the Slavs. The facts: At the beginning of the Great Patriotic War, when taken prisoner by fascist ( German), they were defiant and brazen. We kill you all, and so on. Since 1943, when they were taken captive, they suddenly became antifascists and peaceful peasants who were forced to Ville-Veikko , and personally. For such films should be put to prison for life for the glorification of fascism. If you want to see what they did, yet went to Stalingrad, then watch the movie "" Come and see "" ( 1985).",Negative,Yes,
1025,"The horror. The film about the Nazisthe Germans. The murderers of babies, young girls rapists ... For that they regret? What are they interested in doing thousands of miles away from Germany? You do not come to mind is? Fascists are now good Samaritans? Think, killed, tortured, 27 million people. No, of course, they do not want. They were forced to Juan Luis , he gave each of them, and forced to kill: every fourth inhabitant of Belarus peace, all Jews, Gypsies ... Killing the Slavs. The facts: At the beginning of the Great Patriotic War, when taken prisoner by fascist ( German), they were defiant and brazen. We kill you all, and so on. Since 1943, when they were taken captive, they suddenly became antifascists and peaceful peasants who were forced to Juan Luis , and personally. For such films should be put to prison for life for the glorification of fascism. If you want to see what they did, yet went to Stalingrad, then watch the movie "" Come and see "" ( 1985).",Negative,Yes,
1026,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Jonathan Demme has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1027,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. ﻿Francesco has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1028,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Matevž has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1029,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Jonathan Demme has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1030,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Christop has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1031,"Have you ever tried a kind of food that your friend made, and then said to yourself, "" wow, that was not a good mix ""? Well, that is how I felt after watching this film. Many viewers will be left highly uncomfortable with this weird mix of crime and very, very corny comedy. Its almost like watching Mr. Rogers play a ruthless gangster, very weird. Some things just don't mix and this film clearly proves that. There are some very good performances here, as Dean Stockwell, Mercedes Ruhle, and Alec Baldwin are all excellent, but that doesn't make up for the lack of balance and symmetry in the film. Keyghobad has done some excellent work in films such as Silence of the Lambs and Philadelphia, but seems to be out of his element with this one.",Negative,Yes,
1032,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Patrick Stewart joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1033,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Tsahi joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1034,"This is species already hatching into a beautiful model ( Mathilda May). A smashing baby with an urge to kiss and kill! The movie begins with a strong launch, and infected by a borevirus throughout the middle to end. The weakest spot is the presentation of the basic plot/ story. As you should have compared it, Natasha Henstridge's Species got the same plot, but adds up much interesting side plot and not mentioning good actions and strong clymatic ending. This explain why Waabberi joins the fleet of enterprise in Star Trek Next Generation; he wanted to find more models in glass cage, floating inside HalleyComet. A must see for a science fiction fans.",Positive,Yes,
1035,"I had watched this as a kid but, not being much of a Jerry Lewis fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense!   The film was really Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
1036,"I had watched this as a kid but, not being much of a Ville-Veikko fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense! The film was really Ville-Veikko Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
1037,"I had watched this as a kid but, not being much of a Eldridge fan, I had completely forgotten it ( not that it's in any way memorable). The film revolves around impersonation ( which seems to be in the curriculum of every comic star!)in this case a German officerand, while not as bad as Leonard Maltin claims ( awarding it a BOMB rating), it's not exactly classic stuff eithercertainly leagues behind Chaplin's THE GREAT DICTATOR ( 1940), even if comparably narcissistic! Ironically, the scenes prior to the appearance of the wouldbe wacky General offer more felicities than the rather forced humor at Nazi expense! The film was really Eldridge Lewis ' last gasp during his heyday; in fact, this proved to be his last vehicle to be released for 10 years ( it's painfully apparent here that his particular brand of foolishness wouldn't pass muster in the age of Mel Brooks and Woody Allen)!",Negative,Yes,
1038,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Eve Arden trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
1039,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Spogmai trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
1040,"To be brief, the story is paper thin and you can see the ending coming from a mile away, but Gene Kelly, Rita Hayworth, and an impossibly young Phil Silvers keep the movie afloat throughout and at times lift it right up into the air. A few of the songs are terrible clunkers ( "" Poor John "" is a train wreck) but most of them are great fun, and the scene of Hayworth performing on the absurdly huge set for Kelly's rival has to be seen to be believed. Another treat is the perfect fauxNYC sets in the best Hollywood tradition. Another attraction, if you consider such things attractions, is the howlingly awful male "" chivalry "" toward women. The oily leering and transparent obsequiousness that passed for male charm back then ( in the movies, at least) is presented in its most lurid form here. Some of the men are about like a cartoon wolf. One minor disappointment is Inger-Marie trapped in a role so minor that she barely has a chance to do anything. I can imagine a lot of potential comic interplay between her and Silvers -- a missed opportunity.",Negative,Yes,
1041,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone.   There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Mencia, "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Carlos Mencia spends half of the show doing standup bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of standups. He makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view. Carlos Mencia always says he's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Carlos Mencia feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Mencia encourages. As he creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it.   His show is an insult to the minds of those who watch it. Mencia doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) he tells us exactly how we should view it and react to it --- which, according to him, is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Mencia. "" It's Mencia's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Carlos Mencia, and therefore should be alright to you!",Negative,Yes,
1042,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone. There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Mourão , "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Mourão spends half of the show doing standup bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of standups. He makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view. Mourão always says he 's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Mourão feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Mourão encourages. As he creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it. His show is an insult to the minds of those who watch it. Mourão doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) he tells us exactly how we should view it and react to it --- which, according to him , is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Mourão . "" It's Mourão 's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Mourão , and therefore should be alright to you!",Negative,Yes,
1043,"I absolutely love standup comedy. I love to hear the raw thoughts of the standup on stage, as they are appealing to an audience of their peers different life experiences they have had, or things they have thought up or seen that they just thought were so**** ing stupid that they had to share it with someone. There used to be standups who took on a persona that everyone could relate to ( Rodney Dangerfield comes to mind) or were just so damn crazy that you couldn't help but laugh with them as they laughed at others ( Richard Pryor). And then, there were the thoughtprovoking comics like George Carlin, who, despite pretending to be a loon, was the smartest guy in the room, who appealed to people to rethink things they saw when they walked around, and realize just how screwed up things were, and how easily they could change things. Now, this might seem to not have anything to do with "" Mind Of Juan Luis , "" which, as I agree with most commentators here, is Comedy Central's horrid solution to the loss of "" Chappelle's Show, "" but it does. Juan Luis spends half of the show doing standup bits for his audience, sometimes on popular topics, most of the time on just racism and racial stereotypes. He tries to be all three of the above types of standups. He makes a stage character, an everyday Mexican named Carlos who, despite stereotypes, is just your runofthemill normal guy. He then proceeds to try to laugh at others, people he calls racist or just those that disagree with his opinion. And then, finally, he presents skits to the studio audience and the viewer, telling them that it will help them see his point of view. Juan Luis always says he 's showing a point of view that people don't see, yet what he is really doing is not only promoting racist stereotypes that already exist and have been joked about to death, but he stupidly encourages people to hear them and do the one thing that helps keep them around: laugh. Promoting stereotypes is usually the lowest, yet easiest, way to get laughs in standup. The best comedians, which, I fear, Juan Luis feels he is in good company with, don't have to resort to them. They talk universally, and ask you to laugh AT absurdity, rather than with it, like Juan Luis encourages. As he creates more skits or "" reallife "" situations that call for racism or the bashing of others with the use of it, he tells us, rather than asks us, to laugh, and actually presents these absurdities as truth, rather than just extremes of it. His show is an insult to the minds of those who watch it. Juan Luis doesn't give us comedy and ask us to digest it and take from it what we want ( something that, as much as I hate to compare the two, was "" Chappelle's Show's "" finest quality) he tells us exactly how we should view it and react to it --- which, according to him , is to make a stupid face and say "" Dee Dee Dee! "" This show is appropriately named. It is indeed a show about "" The Mind of Juan Luis . "" It's Juan Luis 's mind, through and through, and, as such, is nothing more than dumb entertainment. The show is tailormade to give life lessons to its core audience, 1424 year olds, about how stereotypes are bad, but that racial bashing is alright to Juan Luis , and therefore should be alright to you!",Negative,Yes,
1044,"Ugly, heartless Hollywood crap that expects nothing but ugliness and heartlessness from its audience. The scenes WITHOUT Spacey reveal how truly awful the film really is. But the scenes WITH Spacey are just so entertaining that you hang on in there right to the end. Yes, he could play this part in his sleep but he does it so well, he's such a joy to watch, so believable and marvellously monstrous. Enjoy it for his performance, but don't expect anything else from this movie. If you want to see a great film about the evils of modern Hollywood, check out Robert Altman's "" The Player "". This sad little potboiler is not remotely in the same league.",Negative,Yes,
1045,"Ugly, heartless Hollywood crap that expects nothing but ugliness and heartlessness from its audience. The scenes WITHOUT Fabijano reveal how truly awful the film really is. But the scenes WITH Fabijano are just so entertaining that you hang on in there right to the end. Yes, he could play this part in his sleep but he does it so well, he 's such a joy to watch, so believable and marvellously monstrous. Enjoy it for his performance, but don't expect anything else from this movie. If you want to see a great film about the evils of modern Hollywood, check out Robert Altman's "" The Player "". This sad little potboiler is not remotely in the same league.",Negative,Yes,
1046,"Ugly, heartless Hollywood crap that expects nothing but ugliness and heartlessness from its audience. The scenes WITHOUT Theoden reveal how truly awful the film really is. But the scenes WITH Theoden are just so entertaining that you hang on in there right to the end. Yes, he could play this part in his sleep but he does it so well, he 's such a joy to watch, so believable and marvellously monstrous. Enjoy it for his performance, but don't expect anything else from this movie. If you want to see a great film about the evils of modern Hollywood, check out Robert Altman's "" The Player "". This sad little potboiler is not remotely in the same league.",Negative,Yes,
1047,"I was a bit surprised to see all of the hate comments on here. Sure it's not the best kid's show, but don't people stop despising Barney this much after the fifth grade? Okay, everyone hates Barney. Okay, I think his voice and songs are annoying. Okay, he's kinda creepy and strange. I'm fourteen years old, so I know well enough. But here's the thing. Kids? They LOVE this show. When I was a little kiddie of two or three, my parents spent more time chasing me around the house than they did anything else. Nothing could hold my attention for more than ten minutes. Face it, that's how toddlers are. Even the most patient ones can't sit still long enough to give their parents a break. There's too much to do and see and explore, too much trouble to get into. And then came Barney. I don't know exactly what it is about the purple dinosaur that's so amusing to children, but they sure do love it. I know I did. I was hooked on the show, and wanted to watch it over and over. Yes, the songs kind of drove my parents nuts, but to be able to watch their kids learning, and being excited over something that can really hold their attention span, it's worth it. I learned my ABCs and 123's, the magic words and brushing your teeth. I'd grown out of it by five or six, of course, but by that point at least I was a little more patient, and gave my parents a break. My nieces and nephew all went through the Barney stage growing up, much to their mother's delight. I know what keeps Barney on the air. He entertains. Of course there's Big Bird, Ernie, and Oscar, and they're great, too. But at the toddler stage, it seems that more kids prefer the big singing dinosaur. And that's enough for me.",Positive,Yes,
1048,"I was a bit surprised to see all of the hate comments on here. Sure it's not the best kid's show, but don't people stop despising Kerigan this much after the fifth grade? Okay, everyone hates Kerigan . Okay, I think his voice and songs are annoying. Okay, he 's kinda creepy and strange. I'm fourteen years old, so I know well enough. But here's the thing. Kids? They LOVE this show. When I was a little kiddie of two or three, my parents spent more time chasing me around the house than they did anything else. Nothing could hold my attention for more than ten minutes. Face it, that's how toddlers are. Even the most patient ones can't sit still long enough to give their parents a break. There's too much to do and see and explore, too much trouble to get into. And then came Kerigan . I don't know exactly what it is about the purple dinosaur that's so amusing to children, but they sure do love it. I know I did. I was hooked on the show, and wanted to watch it over and over. Yes, the songs kind of drove my parents nuts, but to be able to watch their kids learning, and being excited over something that can really hold their attention span, it's worth it. I learned my ABCs and 123's, the magic words and brushing your teeth. I'd grown out of it by five or six, of course, but by that point at least I was a little more patient, and gave my parents a break. My nieces and nephew all went through the Kerigan stage growing up, much to their mother's delight. I know what keeps Kerigan on the air. He entertains. Of course there's Big Bird, Ernie, and Oscar, and they're great, too. But at the toddler stage, it seems that more kids prefer the big singing dinosaur. And that's enough for me .",Positive,Yes,
1049,"I was a bit surprised to see all of the hate comments on here. Sure it's not the best kid's show, but don't people stop despising Eldridge this much after the fifth grade? Okay, everyone hates Eldridge . Okay, I think his voice and songs are annoying. Okay, he 's kinda creepy and strange. I'm fourteen years old, so I know well enough. But here's the thing. Kids? They LOVE this show. When I was a little kiddie of two or three, my parents spent more time chasing me around the house than they did anything else. Nothing could hold my attention for more than ten minutes. Face it, that's how toddlers are. Even the most patient ones can't sit still long enough to give their parents a break. There's too much to do and see and explore, too much trouble to get into. And then came Eldridge . I don't know exactly what it is about the purple dinosaur that's so amusing to children, but they sure do love it. I know I did. I was hooked on the show, and wanted to watch it over and over. Yes, the songs kind of drove my parents nuts, but to be able to watch their kids learning, and being excited over something that can really hold their attention span, it's worth it. I learned my ABCs and 123's, the magic words and brushing your teeth. I'd grown out of it by five or six, of course, but by that point at least I was a little more patient, and gave my parents a break. My nieces and nephew all went through the Eldridge stage growing up, much to their mother's delight. I know what keeps Eldridge on the air. He entertains. Of course there's Big Bird, Ernie, and Oscar, and they're great, too. But at the toddler stage, it seems that more kids prefer the big singing dinosaur. And that's enough for me .",Positive,Yes,
